name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tripura,2022-10-31,33,22,27.4,40.7,22,31,23.9,82.2,0,0,0,,0,0,16.9,8.6,3.8,1011.2,19.2,8.8,220.6,19.2,8,60,2022-10-31T05:30:01,2022-10-31T16:46:36,0.21,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-01,33,22.1,26.9,38.1,22.1,29.5,23.5,83,0,0,0,,0,0,13.3,7.2,353.3,1011.8,27.3,8.2,224.2,19.4,8,30,2022-11-01T05:30:35,2022-11-01T16:45:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-02,32.3,21.9,26.9,39,21.9,29.4,22.7,78.7,0,0,0,,0,0,22.3,9,345.5,1010.5,21,8.4,215.5,18.6,8,30,2022-11-02T05:31:10,2022-11-02T16:45:21,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-03,29,21.2,25.1,32.8,21.2,26.5,21.8,82.3,0,0,0,,0,0,13.7,7.6,337.4,1010.7,59.1,8.7,186,16.2,8,10,2022-11-03T05:31:45,2022-11-03T16:44:45,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-04,31.6,19.4,24.7,37.8,19.4,26.1,20.9,80.1,0,0,0,,0,0,8.3,7.6,350.5,1012.4,20.3,8.2,221.5,19.3,8,30,2022-11-04T05:32:20,2022-11-04T16:44:10,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-05,32,20.3,26,36.5,20.3,28.2,22.2,80.8,0,0,0,,0,0,7.6,5.4,73.7,1013.9,21.9,7.4,220.4,19,8,30,2022-11-05T05:32:56,2022-11-05T16:43:36,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-06,33,20.8,26.4,39.4,20.8,28.5,22.3,79.3,0,0,0,rain,0,0,7.6,3.6,183.4,1014.2,21.5,8.5,218.9,18.9,8,30,2022-11-06T05:33:33,2022-11-06T16:43:04,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-07,31,20.4,25.8,34.6,20.4,27.2,21.2,77.1,0,0,0,,0,0,6.1,5.4,17.1,1013.8,22.5,8.3,219.6,18.9,8,10,2022-11-07T05:34:10,2022-11-07T16:42:33,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-08,31,19.7,25.1,33.7,19.7,26.4,20.9,78.7,0,0,0,,0,0,5.4,7.6,36.9,1013.7,31.9,8.6,220,19,8,10,2022-11-08T05:34:47,2022-11-08T16:42:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-09,31,19.1,24.8,33.3,19.1,25.6,19.3,73.2,0,0,0,,0,0,7.6,5.4,36,1013.7,38.3,8.7,220.3,19.2,8,10,2022-11-09T05:35:25,2022-11-09T16:41:35,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-10,32.1,18.2,24.5,33.7,18.2,24.9,18.5,71.6,0,0,0,,0,0,9,5.4,27.3,1013.6,11.5,8.7,218,18.8,8,10,2022-11-10T05:36:03,2022-11-10T16:41:07,0.53,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-11,30.1,18.1,23.8,31.4,18.1,24.3,18.5,74,0,0,0,,0,0,8.3,9.4,21.9,1013.2,38.1,8.6,212.8,18.4,8,10,2022-11-11T05:36:42,2022-11-11T16:40:42,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-12,31,18.2,23.8,33,18.2,24.3,18.3,73.1,0,0,0,,0,0,13,7.6,0.5,1013.3,19.7,9.1,215.1,18.6,8,10,2022-11-12T05:37:21,2022-11-12T16:40:17,0.58,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-13,30,18.1,23,31.9,18.1,23.6,18.8,78.1,0,0,0,,0,0,13.3,9.4,357.5,1012.9,16.4,7.8,216.4,18.6,8,10,2022-11-13T05:38:00,2022-11-13T16:39:54,0.62,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-14,30,16.9,22.9,31.3,16.9,23.3,18.3,76.7,0,0,0,,0,0,9.7,7.6,351.2,1013,5,6.5,216.2,18.6,8,10,2022-11-14T05:38:40,2022-11-14T16:39:32,0.66,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-15,30,17.3,23.1,33.3,17.3,23.8,18.8,78,0,0,0,,0,0,8.3,7.6,18.9,1012.4,11.5,8.6,213.6,18.4,8,10,2022-11-15T05:39:20,2022-11-15T16:39:12,0.7,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-16,30,17.6,23,33.3,17.6,23.9,19.2,80.4,0,0,0,,0,0,9,7.6,7.4,1011.3,12,9,211.6,18.3,8,10,2022-11-16T05:40:01,2022-11-16T16:38:53,0.75,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-17,29,17.2,22.6,33.3,17.2,23.4,19.5,83.6,0,0,0,,0,0,11.5,7.9,9.4,1011.6,4.2,7.9,211.3,18.3,8,10,2022-11-17T05:40:41,2022-11-17T16:38:35,0.8,Clear,Clear conditions throughout the day.,clear-day,"42724099999,41915099999,41933099999,VEAT,remote"
Tripura,2022-11-18,29,16.8,22.2,34.4,16.8,23.2,18.3,78.7,0,0,0,,0,0,14.4,9.4,13.8,1012.4,27.6,13.6,204.3,17.7,8,10,2022-11-18T05:41:22,2022-11-18T16:38:19,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VEAT,remote"
Tripura,2022-11-19,30,15,21.8,31.3,15,22.1,16.7,74.3,0,0,0,,0,0,14,9,9.3,1012,56.4,11.2,193.3,16.6,7,10,2022-11-19T05:42:03,2022-11-19T16:38:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VEAT,remote"
Tripura,2022-11-20,30,17.6,23.7,32.5,17.6,24.3,17.9,71.2,0,0,0,,0,0,14,8.6,9,1010.8,62.3,10.8,118.5,10.2,7,10,2022-11-20T05:42:45,2022-11-20T16:37:51,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VEAT,remote"
