name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tamil nadu,2022-11-03,28.3,23.9,25.7,33.6,23.9,26.9,24.4,92.8,44.689,100,20.83,rain,0,,33.5,22.7,359.5,1010.2,92.1,4.2,111.8,9.7,5,10,2022-11-03T06:03:08,2022-11-03T17:41:32,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-04,30,23.7,26.5,36.2,23.7,28.9,24.4,88.9,34.749,100,12.5,rain,0,,22,25.9,20.4,1011.5,73,5,257.7,22.4,9,30,2022-11-04T06:03:27,2022-11-04T17:41:15,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-05,30,25,27.5,37.4,25,30.6,24.8,85.7,3.653,100,8.33,rain,0,,26.3,25.9,35.5,1012.9,73.5,4.6,259.7,22.5,9,30,2022-11-05T06:03:46,2022-11-05T17:40:58,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-06,30,25,27.8,36.2,25,30.7,23.7,79,0,0,0,rain,0,,28.8,27.5,20.1,1013.2,66.7,5.2,242.7,20.9,8,10,2022-11-06T06:04:06,2022-11-06T17:40:42,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-07,29,25.7,26.9,34.5,25.7,29.2,24.3,85.5,32.045,100,8.33,rain,0,,37.1,24.1,343,1012.6,89.2,3.8,228.3,19.6,8,10,2022-11-07T06:04:27,2022-11-07T17:40:27,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-08,29,25.2,26.6,36.8,25.2,28.6,24.9,90.4,33.121,100,12.5,rain,0,,28.8,27.2,12.2,1012.2,86.1,3.1,248.8,21.6,9,10,2022-11-08T06:04:48,2022-11-08T17:40:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-09,29.7,25,27.2,35.6,25,30.1,24.5,85.6,0,0,0,rain,0,,29.2,27.2,359.8,1011.7,61.3,4.5,237.8,20.5,8,10,2022-11-09T06:05:10,2022-11-09T17:40:01,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-10,30,24.6,26.9,36.2,24.6,29.3,24.5,87,16.71,100,12.5,rain,0,,40.3,41,8.9,1010.9,84.3,5.5,221.4,19.2,8,10,2022-11-10T06:05:32,2022-11-10T17:39:49,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999,remote"
Tamil nadu,2022-11-11,28,23.9,25.8,33.6,23.9,27.6,24.4,91.9,76.805,100,25,rain,0,,48.6,39.3,4.6,1009.7,96.2,2.7,34.4,3,2,30,2022-11-11T06:05:56,2022-11-11T17:39:39,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-12,29,25.8,27.1,38.2,25.8,30.9,25.6,91.6,26.427,100,20.83,rain,0,,42.1,18.4,78.1,1010.2,88.5,3.8,175.6,15.1,8,60,2022-11-12T06:06:19,2022-11-12T17:39:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
Tamil nadu,2022-11-13,28,23.9,25.7,34.5,23.9,27,24.4,92.8,49.558,100,16.67,rain,0,,16.6,13,354.7,1011.5,91.6,3.9,199.1,17.2,7,30,2022-11-13T06:06:44,2022-11-13T17:39:22,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOMM,43279099999,43278099999"
Tamil nadu,2022-11-14,29,23.6,25.7,36.8,23.6,27.1,24.3,92,26.019,100,20.83,rain,0,,29.5,18.4,17,1012.1,87.5,4,232.2,20.2,8,10,2022-11-14T06:07:08,2022-11-14T17:39:15,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,43278099999"
Tamil nadu,2022-11-15,30,24.3,26.7,37.4,24.3,29.2,24.3,87,0,0,0,rain,0,,25.6,16.6,35.1,1012.4,58.3,3.6,232.8,20.2,8,10,2022-11-15T06:07:34,2022-11-15T17:39:09,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
Tamil nadu,2022-11-16,30,23.8,26.9,35.1,23.8,28.7,23.5,82.3,0,0,0,,0,,26.3,18.4,39.8,1011.2,47.7,3.6,253.1,21.7,9,10,2022-11-16T06:08:00,2022-11-16T17:39:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
Tamil nadu,2022-11-17,31,22.1,26.2,35.1,22.1,27.4,21.6,77.1,0,0,0,,0,,27.7,18.4,11.5,1010.8,45.4,4.4,258.8,22.5,9,10,2022-11-17T06:08:26,2022-11-17T17:39:00,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
Tamil nadu,2022-11-18,30,23,26.2,34,23,27.7,22,78.2,0.1,100,4.17,rain,0,,32.4,20.5,16.3,1010.8,54.3,3.6,168.9,14.6,8,10,2022-11-18T06:08:54,2022-11-18T17:38:58,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999"
Tamil nadu,2022-11-19,30,23,26.3,33.2,23,27.6,21.5,75.6,0,0,0,,0,,36,28.4,14.6,1010.5,51.7,4,238.3,20.6,9,10,2022-11-19T06:09:21,2022-11-19T17:38:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VOMM
Tamil nadu,2022-11-20,28,23,25.4,29.2,23,25.8,20.1,73,0.2,100,4.17,rain,0,,40.3,26.3,360,1009.2,69,3.9,105,9.1,5,10,2022-11-20T06:09:49,2022-11-20T17:38:57,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,VOMM
Arunachal pradesh,2022-10-21,26.1,14.2,18.9,26.1,14.2,18.9,9.8,56.6,0,0,0,,0,0,8.3,8.3,62.8,1016.9,0,24.1,240.3,20.5,8,10,2022-10-21T05:07:37,2022-10-21T16:30:13,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-10-22,27.5,15.2,20.1,26.8,15.2,20,9.2,51.2,0,0,0,,0,0,9,8.3,70.3,1016.9,0.6,24.1,237.9,20.5,8,10,2022-10-22T05:08:13,2022-10-22T16:29:17,0.96,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-10-23,26.9,16.7,20.5,26.5,16.7,20.5,10.6,54,0,0,0,,0,0,10.8,7.9,93.8,1015.4,77.3,24.1,140.5,12.2,6,10,2022-10-23T05:08:50,2022-10-23T16:28:23,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Arunachal pradesh,2022-10-24,21.9,14.9,17.3,21.9,14.9,17.3,12.9,77.7,7.9,100,41.67,rain,0,0,12.2,7.2,77.7,1014,98.8,19.9,37,3.1,2,10,2022-10-24T05:09:27,2022-10-24T16:27:29,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Arunachal pradesh,2022-10-25,18.6,15.4,16.7,18.6,15.4,16.7,16.5,98.7,21.2,100,87.5,rain,0,0,24.8,11.9,107.9,1012.1,97.8,14.6,21.8,1.7,1,10,2022-10-25T05:10:04,2022-10-25T16:26:37,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Arunachal pradesh,2022-10-26,23.3,14.9,17.8,23.3,14.9,17.8,16.3,91.6,8.7,100,79.17,rain,0,0,7.6,9,298.8,1014.9,50.8,19.9,199.3,17.1,8,10,2022-10-26T05:10:42,2022-10-26T16:25:45,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Arunachal pradesh,2022-10-27,23,13.1,17.2,23,13.1,17.2,14.2,84.1,1.2,100,33.33,rain,0,0,9.4,8.6,23.1,1015.3,33.2,23.6,202.2,17.5,8,10,2022-10-27T05:11:21,2022-10-27T16:24:55,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Arunachal pradesh,2022-10-28,25,12.1,17.4,25,12.1,17.4,9.8,63.1,0.1,100,4.17,rain,0,0,12.2,9.4,60.2,1015,0,24.1,227.8,19.7,8,10,2022-10-28T05:12:00,2022-10-28T16:24:06,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
Arunachal pradesh,2022-10-29,25.5,13,17.9,25.5,13,17.9,7.5,52.6,0,0,0,,0,0,10.8,8.3,69.6,1015.3,0,24.1,229.9,19.9,8,10,2022-10-29T05:12:39,2022-10-29T16:23:17,0.1,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-10-30,25,13,17.5,25,13,17.5,7.5,53.9,0,0,0,,0,0,10.4,8.3,67.9,1015.5,0,24.1,229.5,19.8,8,10,2022-10-30T05:13:19,2022-10-30T16:22:30,0.15,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-10-31,25,12.6,17.4,25,12.6,17.4,6.7,52.1,0,0,0,,0,0,9,8.3,67.7,1015.8,0,24.1,228.1,19.7,8,10,2022-10-31T05:13:59,2022-10-31T16:21:44,0.21,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-01,25.1,12.7,17.4,25.1,12.7,17.4,5.6,48,0,0,0,,0,0,10.8,8.6,65.2,1015.9,0.1,24.1,225.2,19.4,8,10,2022-11-01T05:14:40,2022-11-01T16:20:59,0.26,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-02,23.7,12.8,16.7,23.7,12.8,16.7,6.7,53.2,0,0,0,,0,0,8.3,8.3,62.8,1014.7,41.6,24.1,220,19,8,10,2022-11-02T05:15:21,2022-11-02T16:20:16,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Arunachal pradesh,2022-11-03,23.7,11.7,16.6,23.7,11.7,16.6,4.2,45,0,0,0,,0,0,11.5,8.3,75.5,1014.3,93.5,24.1,190.6,16.4,7,10,2022-11-03T05:16:03,2022-11-03T16:19:33,0.37,Overcast,Cloudy skies throughout the day.,cloudy,remote
Arunachal pradesh,2022-11-04,24.3,12.1,17.1,24.3,12.1,17.1,4.9,46.4,0,0,0,,0,0,10.8,7.9,69.6,1015.9,12.2,24.1,219.3,18.8,8,10,2022-11-04T05:16:45,2022-11-04T16:18:52,0.42,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-05,24.4,13,17.3,24.4,13,17.3,7.8,55.2,0,0,0,,0,0,10.8,8.3,69,1017.6,0.3,24.1,214.9,18.6,8,10,2022-11-05T05:17:27,2022-11-05T16:18:12,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-06,24,12.1,16.6,24,12.1,16.6,5.5,50,0,0,0,,0,0,10.1,7.9,68.6,1017.9,0,24.1,217.1,18.7,8,10,2022-11-06T05:18:10,2022-11-06T16:17:34,0.48,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-07,23.2,11.8,16.1,23.2,11.8,16.1,6.1,53.5,0,0,0,,0,0,10.8,8.6,65.1,1017.3,0.1,24.1,212.5,18.4,8,10,2022-11-07T05:18:53,2022-11-07T16:16:56,0.49,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-08,22.9,11.8,16,22.9,11.8,16,7.6,59,0,0,0,,0,0,9.4,8.6,62.7,1017.4,0.4,24.1,209.7,17.9,8,10,2022-11-08T05:19:37,2022-11-08T16:16:20,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-09,23.3,11.7,16.2,23.3,11.7,16.2,6.9,55.6,0,0,0,,0,0,7.6,7.9,67.8,1017.3,58.5,24.1,198,17,7,10,2022-11-09T05:20:21,2022-11-09T16:15:46,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Arunachal pradesh,2022-11-10,23.7,11.9,16.4,23.7,11.9,16.4,7.3,56.4,0,0,0,,0,0,9,9,68.6,1017.1,0,24.1,210.5,18.3,8,10,2022-11-10T05:21:05,2022-11-10T16:15:13,0.53,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-11,23.4,11.8,16.3,23.4,11.8,16.3,6.9,55.2,0,0,0,,0,0,9,9.4,65.2,1016.5,0,24.1,207.8,17.9,8,10,2022-11-11T05:21:50,2022-11-11T16:14:41,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-12,22.5,11.7,15.8,22.5,11.7,15.8,7.7,60,0.1,100,4.17,rain,0,0,8.6,10.1,56.7,1015.9,11.5,23.7,205,17.7,7,10,2022-11-12T05:22:35,2022-11-12T16:14:10,0.58,Rain,Clear conditions throughout the day with late afternoon rain.,rain,remote
Arunachal pradesh,2022-11-13,21.6,10.4,14.9,21.6,10.4,14.9,8.4,67.1,0.4,100,12.5,rain,0,0,9,10.1,59.3,1016.6,6.7,24.1,201.5,17.5,7,10,2022-11-13T05:23:20,2022-11-13T16:13:42,0.62,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
Arunachal pradesh,2022-11-14,23.2,10.5,15.4,23.2,10.5,15.4,1.8,41.3,0,0,0,,0,0,11.5,8.3,74.2,1016.5,0,24.1,207.7,17.9,8,10,2022-11-14T05:24:05,2022-11-14T16:13:14,0.66,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-15,23,11.3,15.6,23,11.3,15.6,4.2,48.2,0,0,0,,0,0,11.2,8.6,71.3,1015.3,0,24.1,202.8,17.5,7,10,2022-11-15T05:24:51,2022-11-15T16:12:48,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-16,22.7,11.1,15.4,22.7,11.1,15.4,5.8,54.1,0,0,0,,0,0,8.3,8.3,69,1014.2,0,24.1,200.9,17.5,7,10,2022-11-16T05:25:37,2022-11-16T16:12:24,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-17,21.9,10.4,14.6,21.9,10.4,14.6,3.1,47.2,0,0,0,,0,0,8.6,9,68.9,1014.6,0,24.1,201.2,17.5,7,10,2022-11-17T05:26:23,2022-11-17T16:12:01,0.8,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-18,22.6,10.1,14.8,22.6,10.1,14.8,1.7,42.4,0,0,0,,0,0,11.5,8.3,73.4,1016.6,0,24.1,203.4,17.5,7,10,2022-11-18T05:27:09,2022-11-18T16:11:39,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-19,23.8,10.7,15.6,23.8,10.7,15.6,1.5,40.3,0,0,0,,0,0,11.5,8.6,75.6,1016.5,13.5,24.1,201.5,17.5,7,10,2022-11-19T05:27:56,2022-11-19T16:11:19,0.89,Clear,Clear conditions throughout the day.,clear-day,remote
Arunachal pradesh,2022-11-20,23.6,11.1,15.5,23.6,11.1,15.5,1.1,39.5,0,0,0,,0,0,13,9.7,71.9,1015,35.8,24.1,203.5,17.6,8,10,2022-11-20T05:28:42,2022-11-20T16:11:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
