name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jharkhand,2022-10-31,27.8,16.9,21.7,28.1,16.9,21.8,15.2,67.9,0,0,0,,0,0,13.3,9.4,42.3,1015.6,20.9,4.1,230.5,19.8,8,10,2022-10-31T05:53:22,2022-10-31T17:11:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-01,28.2,16,22,28.5,16,22.1,15.6,68.8,0,0,0,,0,0,12.6,7.6,338.2,1016.2,29.4,3.9,236.7,20.4,8,10,2022-11-01T05:53:56,2022-11-01T17:10:26,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-02,26.1,17,21.1,26.1,17,21.1,14.7,68.3,0,0,0,,0,0,24.8,14.8,323,1014.9,59.7,4,205.3,17.7,8,10,2022-11-02T05:54:29,2022-11-02T17:09:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-03,28,16.1,21.8,27.6,16.1,21.7,14.2,64.4,0,0,0,,0,0,15.1,11.2,326.8,1014.9,13.7,4.2,239.7,20.8,8,10,2022-11-03T05:55:04,2022-11-03T17:09:15,0.37,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-04,28.2,16,22.3,28,16,22.2,14.9,66.3,0,0,0,,0,0,12.6,7.6,302.7,1015.9,0,4.2,236.7,20.4,8,10,2022-11-04T05:55:38,2022-11-04T17:08:41,0.42,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-05,27.2,17,21.9,28,17,22.1,16.7,73.6,0,0,0,,0,0,9,7.6,86.3,1017.2,21.6,3.5,233.9,20.3,8,10,2022-11-05T05:56:14,2022-11-05T17:08:08,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-06,27,17,21.7,27.7,17,21.8,17,76.3,0,0,0,,0,0,9,9.4,61.5,1017.3,40.3,3,231.7,20.2,8,10,2022-11-06T05:56:49,2022-11-06T17:07:37,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-07,27,17,21.6,27.5,17,21.7,16.6,74.9,0,0,0,,0,0,10.4,9.4,359,1017.1,45.6,3.1,228.9,19.7,8,10,2022-11-07T05:57:26,2022-11-07T17:07:06,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-08,27.1,16,21.2,27.1,16,21.3,15.4,71.8,0,0,0,,0,0,10.4,7.6,46.2,1017.2,32.8,3.1,227.3,19.7,8,10,2022-11-08T05:58:02,2022-11-08T17:06:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-09,28,16,21.2,27.8,16,21.2,15.2,71,0,0,0,,0,0,7.6,9.4,110.6,1017.3,35.7,3.1,226.5,19.5,8,10,2022-11-09T05:58:39,2022-11-09T17:06:10,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-10,27,16,20.8,27.1,16,20.8,14.5,69.1,0,0,0,,0,0,16.6,9.4,344.1,1017.4,24.6,3.4,225.6,19.5,8,10,2022-11-10T05:59:17,2022-11-10T17:05:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC"
Jharkhand,2022-11-11,26.1,15.9,20.7,26.1,15.9,20.7,14.7,69.9,0,0,0,,0,0,17.6,9.4,328.6,1017.4,14.5,3.6,224.6,19.5,8,10,2022-11-11T05:59:55,2022-11-11T17:05:18,0.54,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-12,27,15.9,20.7,26.7,15.9,20.6,13,65,0,0,0,,0,0,18,9.4,311.6,1017.3,11.9,2.8,218.3,18.9,8,10,2022-11-12T06:00:33,2022-11-12T17:04:54,0.58,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-13,26,14.8,19.6,26,14.8,19.6,10,56.2,0,0,0,,0,0,19.1,11.2,317.5,1016.7,3.5,3.2,227.9,19.7,8,10,2022-11-13T06:01:12,2022-11-13T17:04:32,0.62,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-14,25,12,18.4,25,12,18.4,9.3,58.4,0,0,0,,0,0,16.9,14.8,332.6,1017,0,3.4,228.7,19.7,8,10,2022-11-14T06:01:51,2022-11-14T17:04:11,0.66,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-15,26,13,18.9,26,13,18.9,10.5,60.8,0,0,0,,0,0,20.2,11.2,321.9,1016.2,0.4,3.7,225.5,19.5,8,10,2022-11-15T06:02:30,2022-11-15T17:03:51,0.7,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-16,27,13.8,20.2,26.8,13.8,20.1,11.7,61.1,0,0,0,,0,0,37.1,14.8,333.1,1014.9,0,3.8,223.2,19.5,8,10,2022-11-16T06:03:10,2022-11-16T17:03:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-17,26,14,19.7,26,14,19.7,11.1,60.6,0,0,0,,0,0,20.5,11.2,335.9,1014.9,4.2,3.8,221.4,19.2,8,10,2022-11-17T06:03:50,2022-11-17T17:03:16,0.8,Clear,Clear conditions throughout the day.,clear-day,"42701099999,VERC"
Jharkhand,2022-11-18,25,14,18.5,25,14,18.5,9.4,58.1,0,0,0,,0,0,29.2,14.8,336.7,1016.9,32.5,4.9,219.5,18.7,8,10,2022-11-18T06:04:30,2022-11-18T17:03:00,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42701099999,VERC,remote"
Jharkhand,2022-11-19,23,12,17.6,23,12,17.6,9,59.6,0,0,0,,0,0,21.2,13,342.3,1016.7,53.4,3.6,215.8,18.8,8,10,2022-11-19T06:05:11,2022-11-19T17:02:46,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VERC
Jharkhand,2022-11-20,28,12,18.8,27.2,12,18.6,10.4,62,0,0,0,,0,0,14.8,10.4,336.5,1015.2,39.3,4,220.3,19.2,8,10,2022-11-20T06:05:52,2022-11-20T17:02:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VERC
