name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Mizoram,2022-10-31,31.1,17.6,23.4,36.7,17.6,24.6,19.6,81.6,0.1,100,4.17,rain,0,0,10.8,9.4,119.5,1012.6,15.7,17.7,230.8,20,8,10,2022-10-31T05:24:13,2022-10-31T16:41:01,0.21,Rain,Clear conditions throughout the day with early morning rain.,rain,"42726099999,remote,42727099999"
Mizoram,2022-11-01,31.9,17.1,22.7,35.6,17.1,23.5,18,77.1,0,0,0,,0,0,10.8,9.4,113.2,1013.1,5,18.9,232,20,8,10,2022-11-01T05:24:47,2022-11-01T16:40:23,0.26,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-02,30.1,15.3,21.8,33.4,15.3,22.4,16.4,72.8,0,0,0,,0,0,6.8,9.4,128.1,1010.4,5,18.1,232.7,20,8,10,2022-11-02T05:25:22,2022-11-02T16:39:46,0.32,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-03,30.1,16.2,22,33.4,16.2,22.8,18.5,81.6,0,0,0,,0,0,7.9,7.6,118.8,1012,53,16.9,179.6,15.7,8,10,2022-11-03T05:25:57,2022-11-03T16:39:10,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42726099999,remote,42727099999"
Mizoram,2022-11-04,29.1,17.6,22.3,32.9,17.6,23,20.2,88.9,0.7,100,12.5,rain,0,0,10.8,9.4,129.7,1013.4,60.2,14.9,214.3,18.6,8,30,2022-11-04T05:26:32,2022-11-04T16:38:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42726099999,remote,42727099999"
Mizoram,2022-11-05,31.1,16.6,22.2,34.7,16.6,23.3,19.5,86,0.3,100,8.33,rain,0,0,11.2,9.4,135,1015.4,24.2,16.2,164.6,14.2,8,30,2022-11-05T05:27:08,2022-11-05T16:38:02,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42726099999,remote,42727099999"
Mizoram,2022-11-06,30.1,16.1,21.6,33.4,16.1,22.5,19,86.5,0,0,0,,0,0,8.3,9.4,131.8,1015.9,20.7,16,160.8,13.9,8,10,2022-11-06T05:27:44,2022-11-06T16:37:30,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42726099999,remote,42727099999"
Mizoram,2022-11-07,29.1,15.7,21.3,32.1,15.7,22,18,83.1,0,0,0,,0,0,6.5,9.4,146.9,1015.2,22.7,16,224.5,19.5,8,10,2022-11-07T05:28:21,2022-11-07T16:36:59,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42726099999,remote,42727099999"
Mizoram,2022-11-08,31.1,14.2,20.6,33.1,14.2,20.9,15.5,75.5,0,0,0,,0,0,6.8,5.4,132.2,1015.4,10.9,18.1,227.3,19.5,8,10,2022-11-08T05:28:58,2022-11-08T16:36:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-09,30.1,13.5,20.3,30.3,13.5,20.4,14,70.1,0,0,0,,0,0,6.5,7.6,112,1015.4,15.7,17.7,226.6,19.5,8,10,2022-11-09T05:29:36,2022-11-09T16:36:01,0.51,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-10,30.1,13.3,20.4,30.1,13.3,20.4,13.8,68.5,0,0,0,,0,0,6.5,7.6,105,1015.3,13.6,18.3,224.9,19.5,8,10,2022-11-10T05:30:14,2022-11-10T16:35:34,0.53,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-11,28.1,14.1,20.1,29.3,14.1,20.2,15.5,76.8,0,0,0,,0,0,7.2,5.4,136.6,1014.6,34.9,16.7,215.6,18.7,8,10,2022-11-11T05:30:53,2022-11-11T16:35:08,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42726099999,remote,42727099999"
Mizoram,2022-11-12,28.1,13.8,19.8,29.3,13.8,20,15.6,79.7,0,0,0,,0,0,7.2,11.2,107.7,1014.6,27.7,17,219.3,19,8,10,2022-11-12T05:31:32,2022-11-12T16:34:44,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42726099999,remote,42727099999"
Mizoram,2022-11-13,28.1,12.6,19.2,28.9,12.6,19.4,14.9,78.9,0,0,0,,0,0,4.7,9.4,96.8,1014.1,11.2,18.2,222.3,19.2,8,10,2022-11-13T05:32:11,2022-11-13T16:34:21,0.62,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-14,29.1,12.1,19.1,30.4,12.1,19.3,14,74.3,0,0,0,,0,0,5.4,9.4,120.6,1014.2,8.2,17.6,222.2,19.2,8,10,2022-11-14T05:32:50,2022-11-14T16:33:59,0.66,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-15,29.2,11.8,19,29.9,11.8,19.1,12.9,70.2,0,0,0,,0,0,6.1,5.4,131.8,1013.8,10,17.6,221.4,19.2,8,10,2022-11-15T05:33:30,2022-11-15T16:33:39,0.7,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-16,28.1,11.3,18.7,29.7,11.3,18.9,12.9,70.5,0,0,0,,0,0,5.8,9.4,114.8,1012.8,10.4,17.6,220.7,19.2,8,10,2022-11-16T05:34:11,2022-11-16T16:33:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-17,27.1,11.5,18,28.6,11.5,18.1,12.8,73.4,0,0,0,,0,0,7.9,9.4,107.8,1012.9,8.8,17.8,218.7,18.9,8,10,2022-11-17T05:34:51,2022-11-17T16:33:02,0.8,Clear,Clear conditions throughout the day.,clear-day,"42726099999,remote,42727099999"
Mizoram,2022-11-18,28.6,11.3,18,27.2,11.3,17.7,8.6,59.5,0,0,0,,0,0,7.9,4.7,95.8,1013.7,9.8,24.1,219.6,19.1,8,10,2022-11-18T05:35:32,2022-11-18T16:32:46,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
Mizoram,2022-11-19,28.9,11.9,19.2,27.7,11.9,19,9.9,57.8,0,0,0,,0,0,6.5,6.5,82.8,1013.4,72,24.1,199.8,17.2,7,10,2022-11-19T05:36:13,2022-11-19T16:32:32,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Mizoram,2022-11-20,28.7,17.7,22,28.4,17.7,21.9,13.3,59.1,0,0,0,,0,0,12.2,7.2,18.1,1011.8,66.1,24.1,174,15.1,7,10,2022-11-20T05:36:54,2022-11-20T16:32:18,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Telangana,2022-10-21,29.3,22.5,25,31.6,22.5,25.6,21.1,80.1,0.2,100,8.33,rain,0,0,29.2,26.5,80.1,1015.8,67.5,4.8,219.5,19,9,10,2022-10-21T06:10:42,2022-10-21T17:50:39,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-22,28.4,20,23.6,28.2,20,23.6,15.9,64,0,0,0,,0,0,31,18,36.6,1016.6,43.3,5.4,268.6,23.3,9,10,2022-10-22T06:11:00,2022-10-22T17:50:02,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-23,28.5,17.9,23.2,27.6,17.9,23,13.5,57.5,0,0,0,,0,0,46.4,18.5,7.5,1015,22.7,5.5,274.8,23.8,9,10,2022-10-23T06:11:18,2022-10-23T17:49:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-24,28.4,15.7,22.3,27.6,15.7,22.1,13.1,59.6,0,0,0,,0,0,32.8,15.3,321.3,1012.7,21.8,5.6,272.3,23.5,9,10,2022-10-24T06:11:37,2022-10-24T17:48:51,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-25,29.4,15.9,22.6,28.3,15.9,22.4,12.3,56.7,0,0,0,,0,0,24.8,14.2,331.2,1013.6,10.6,5.1,272.4,23.5,9,10,2022-10-25T06:11:56,2022-10-25T17:48:16,0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-26,29,16.5,23.1,28.2,16.5,22.9,13.6,58.9,0,0,0,,0,0,15.5,15.1,80.9,1015.5,16.7,5.4,270.8,23.4,9,10,2022-10-26T06:12:16,2022-10-26T17:47:43,0.01,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-27,29,17,23.7,28.6,17,23.6,15.2,61.3,0,0,0,,0,0,20.2,10.9,69.2,1015.4,44.2,5.4,265.5,22.9,9,10,2022-10-27T06:12:37,2022-10-27T17:47:10,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-28,28.9,16,23.2,28.6,16,23.2,14.8,62.1,0,0,0,,0,0,23,11.2,50.6,1014.8,45.4,5.6,264.8,22.8,9,10,2022-10-28T06:12:58,2022-10-28T17:46:39,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-29,29.7,18.5,23.6,28.3,18.5,23.3,12.4,52.9,0,0,0,,0,0,31.7,17.5,61,1014.7,17.1,5.8,263.8,22.6,9,10,2022-10-29T06:13:20,2022-10-29T17:46:08,0.1,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-30,28.7,16,23,27.6,16,22.8,12,53.5,0,0,0,,0,0,21.6,17.5,50.4,1015.1,2.6,5.9,265.4,22.9,9,10,2022-10-30T06:13:42,2022-10-30T17:45:38,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-10-31,27.7,16,22.1,27.2,16,22.1,13.7,62.7,0,0,0,,0,0,21.6,14.9,35.4,1014.5,8.5,5.3,259,22.5,9,10,2022-10-31T06:14:05,2022-10-31T17:45:10,0.21,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-01,25,19,21.9,25,19,21.9,18.2,80.4,0.4,100,4.17,rain,0,0,16.2,14.9,80.2,1015.7,69.9,4,187.3,16.2,7,10,2022-11-01T06:14:29,2022-11-01T17:44:42,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-02,27.3,20.5,23.5,28.3,20.5,23.6,18.8,76.1,0,0,0,,0,0,19.8,12.1,36.1,1014.9,87.4,3.9,211.4,18.2,8,10,2022-11-02T06:14:53,2022-11-02T17:44:16,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-03,29.4,19.2,24.4,29.5,19.2,24.5,17,65.4,0,0,0,,0,0,22,14.8,56.4,1014.3,33.1,4.9,248,21.5,9,10,2022-11-03T06:15:17,2022-11-03T17:43:50,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-04,29.1,20.9,24.7,30.8,20.9,25.2,19.3,73.1,0,0,0,rain,0,0,23,13.1,63.7,1015.6,52.5,4.4,174.5,15.2,8,10,2022-11-04T06:15:42,2022-11-04T17:43:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-05,29.4,19.8,24.3,30.4,19.8,24.5,18.6,73.2,0,0,0,,0,0,22.3,15.7,74.4,1017.1,51.5,4.7,248,21.5,9,10,2022-11-05T06:16:08,2022-11-05T17:43:03,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-06,30,17.4,23,29.4,17.4,23,16.6,70.6,0,0,0,,0,0,19.1,15.1,81.7,1017.7,30.9,5.1,254.2,21.9,9,10,2022-11-06T06:16:35,2022-11-06T17:42:40,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-07,29.9,17.5,23.5,29.1,17.5,23.3,15.2,64.5,0,0,0,,0,0,20.9,15.3,79.5,1016.8,27.7,5.3,253.6,21.8,9,10,2022-11-07T06:17:01,2022-11-07T17:42:19,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-08,29.9,17,23.4,28.6,17,23.1,12.8,57.6,0,0,0,,0,0,20.9,14.2,59.9,1016.3,23.5,5.5,246.3,21.3,9,10,2022-11-08T06:17:29,2022-11-08T17:42:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-09,28.5,17,22.8,28,17,22.7,14.5,61.9,0,0,0,,0,0,26.3,13.1,79.7,1016.3,26.6,5.3,252.7,21.8,9,10,2022-11-09T06:17:57,2022-11-09T17:41:41,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-10,28.7,18,23.4,28.3,18,23.3,15.7,65.3,0,0,0,,0,0,27,14.9,51.9,1016.2,32.9,4.9,248.1,21.5,9,10,2022-11-10T06:18:26,2022-11-10T17:41:23,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-11,29.9,20,24.1,28.5,20,23.9,13.4,54.3,0,0,0,,0,0,32,22.7,48,1016,40.9,5,237.6,20.6,9,10,2022-11-11T06:18:55,2022-11-11T17:41:07,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-12,29.8,18.5,24,29.3,18.5,24,14.4,56,0,0,0,,0,0,32.4,16.6,56.3,1016.1,35,5.5,230.8,19.8,8,10,2022-11-12T06:19:24,2022-11-12T17:40:52,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-13,29.3,20,24.4,29.1,20,24.4,15.7,60.2,0,0,0,,0,0,23,14.9,77.5,1015.8,31.9,5.2,238,20.6,8,10,2022-11-13T06:19:54,2022-11-13T17:40:38,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-14,29.3,18,23.8,28.6,18,23.7,16,65.8,0,0,0,,0,0,20.2,14.4,64,1016.2,33.9,5.3,239.7,20.5,9,10,2022-11-14T06:20:25,2022-11-14T17:40:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-15,29.6,18.3,23.4,28.7,18.3,23.2,14.2,60.7,0,0,0,,0,0,19.4,13,46.7,1016.2,14.7,5.6,244.6,21.3,9,10,2022-11-15T06:20:56,2022-11-15T17:40:14,0.7,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-16,29.3,14.5,21.7,27.7,14.5,21.4,10,53.6,0,0,0,,0,0,20.5,13,44.5,1015.2,19.7,5.3,250.6,21.5,9,10,2022-11-16T06:21:28,2022-11-16T17:40:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-17,29.5,14.7,22,28.1,14.7,21.8,10.3,51.4,0,0,0,,0,0,22.7,13.1,39.1,1014.9,12.5,5.5,249.1,21.4,9,10,2022-11-17T06:22:00,2022-11-17T17:39:55,0.8,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
Telangana,2022-11-18,28,16,22.2,27.1,16,22.1,11.3,52.4,0,0,0,,0,0,25.6,17.3,42.9,1015.5,45.1,6.9,229.8,19.7,8,10,2022-11-18T06:22:32,2022-11-18T17:39:47,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999,remote"
Telangana,2022-11-19,26.9,17,21.4,26.6,17,21.4,11.7,56.1,0,0,0,,0,0,26.6,15.5,29.8,1016,45.8,4.7,234.9,20.2,9,10,2022-11-19T06:23:05,2022-11-19T17:39:41,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,VOHS"
Telangana,2022-11-20,26,14,20.9,26,14,20.9,10.6,54,0,0,0,,0,0,27.4,15.1,26.6,1014.4,34.7,4.8,233.5,20.2,9,10,2022-11-20T06:23:38,2022-11-20T17:39:35,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,VOHS"
