name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
himachal pradesh,2022-10-23,27.1,9.3,14.8,27.5,7.9,14.6,6.5,59.9,0,0,0,,0,0,7.9,9,73.7,1018.5,1.3,17.3,205.2,18,7,10,2022-10-23T06:29:30,2022-10-23T17:41:32,0.98,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
himachal pradesh,2022-10-24,19.7,9.3,14.4,19.7,7.9,14.2,5.3,57,0,0,0,,0,0,7.6,9.4,70.7,1014,0.1,17.3,206,18,8,10,2022-10-24T06:30:15,2022-10-24T17:40:31,1,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
himachal pradesh,2022-10-25,19.3,9.6,14.2,19.3,8.5,14.1,6.9,62.8,0,0,0,,0,0,9.7,9.7,27.9,1011.3,0.8,17.3,201.5,17.3,7,10,2022-10-25T06:31:00,2022-10-25T17:39:31,0,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-10-26,19.9,9.4,14.4,19.9,8.2,14.2,4.5,55.3,0,0,0,,0,0,7.9,9,31.4,1015.4,0,17.4,203.5,17.5,7,10,2022-10-26T06:31:45,2022-10-26T17:38:33,0.01,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-10-27,19.6,9,14.2,19.6,7.5,13.8,3.7,52.7,0,0,0,,0,0,13.7,9.7,15.6,1015.5,0,17.3,201.8,17.4,7,10,2022-10-27T06:32:31,2022-10-27T17:37:35,0.03,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-10-28,19.4,9.2,14.1,19.4,8,13.7,5.1,56.9,0,0,0,,0,0,9,9.4,25.7,1015.7,0,17.3,198,17.1,7,10,2022-10-28T06:33:17,2022-10-28T17:36:39,0.06,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-10-29,28.1,8.4,14.4,28.9,7,14.2,7.4,64.9,0,0,0,,0,0,7.6,8.3,54.5,1016.3,2.2,15.7,197.5,16.9,7,10,2022-10-29T06:34:04,2022-10-29T17:35:43,0.1,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
himachal pradesh,2022-10-30,19.7,8.7,14.1,19.7,7.2,13.7,5.9,60.5,0,0,0,,0,0,7.6,9,34.5,1016.7,0,17.4,195.9,16.9,7,10,2022-10-30T06:34:51,2022-10-30T17:34:49,0.15,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-10-31,19.7,9,14.2,19.7,7.7,13.9,4.4,54.3,0,0,0,,0,0,9.4,8.6,45.2,1016.8,0.7,17.1,192.7,16.8,7,10,2022-10-31T06:35:38,2022-10-31T17:33:56,0.21,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-01,21.2,10.1,15.1,21.2,10.1,15.1,5.3,54.3,0,0,0,,0,0,7.9,9.4,28.1,1016.8,11.5,17.2,186.7,16.1,7,10,2022-11-01T06:36:26,2022-11-01T17:33:04,0.26,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-02,19.8,9.9,14.7,19.8,8.6,14.6,5.6,56.7,0,0,0,,0,0,10.4,9.7,25.2,1015.5,17.7,17.8,186.2,16.1,7,10,2022-11-02T06:37:14,2022-11-02T17:32:14,0.32,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-03,20.8,10.1,14.7,20.8,10.1,14.7,4.8,54.2,0,0,0,,0,0,16.9,10.1,26.8,1014.1,26.7,17.7,175.8,15.2,7,10,2022-11-03T06:38:03,2022-11-03T17:31:25,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-04,20,10.8,14.8,20,10.8,14.8,5.6,56.2,0,0,0,,0,0,9.4,9,22.4,1015.7,35.8,17.2,165.2,14.4,6,10,2022-11-04T06:38:51,2022-11-04T17:30:37,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-05,20.9,10.3,15.3,20.9,10.3,15.3,6.8,59.3,0,0,0,,0,0,8.3,8.3,63.1,1017.8,17.8,17,180.9,15.7,7,10,2022-11-05T06:39:41,2022-11-05T17:29:50,0.45,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42705299999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-06,19.9,9.9,14.9,19.9,8.6,14.8,4.8,53.1,0,0,0,,0,0,7.6,9.4,58.9,1018.5,53,17.2,164.9,14.3,6,10,2022-11-06T06:40:30,2022-11-06T17:29:05,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-07,19.1,10.7,14.5,19.1,10.7,14.5,4.5,52.9,0,0,0,,0,0,10.8,9.4,21.6,1017.7,56,17.1,160.1,13.7,6,10,2022-11-07T06:41:20,2022-11-07T17:28:21,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-08,19,8.9,13.4,19,7.5,13.1,5.6,61.2,0.1,100,4.17,rain,0,0,7.2,9,55.8,1017.9,26.9,17.5,167.3,14.6,7,10,2022-11-08T06:42:10,2022-11-08T17:27:39,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-09,17.8,8.2,12.7,17.8,6.8,12.4,5.7,64.3,2,100,16.67,rain,0,0,8.3,8.6,53.6,1018,60.6,16.5,159.8,13.8,6,10,2022-11-09T06:43:01,2022-11-09T17:26:58,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42083099999,42079099999,42078099999,remote,42105099999"
himachal pradesh,2022-11-10,18.1,7.7,12.5,18.1,6.1,12.2,6.2,66.9,0.4,100,12.5,rain,0,0,8.3,8.6,19.8,1019.2,48.5,15.8,166.3,14.4,6,10,2022-11-10T06:43:51,2022-11-10T17:26:18,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
himachal pradesh,2022-11-11,16.5,6.5,10.2,16.5,4.6,9.3,1.3,55.8,0,0,0,,0,0,8.6,9.4,38.7,1019.4,0,24.1,174.9,15,7,10,2022-11-11T06:44:42,2022-11-11T17:25:40,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
himachal pradesh,2022-11-12,16.3,6,9.7,16.3,4,8.7,-1.6,47.1,0,0,0,,0,0,11.2,10.4,26.6,1018.7,1.3,24.1,175.8,15.1,7,10,2022-11-12T06:45:33,2022-11-12T17:25:04,0.58,Clear,Clear conditions throughout the day.,clear-day,remote
