name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Odisha,2022-11-05,32,21,26,34.2,21,26.9,21.4,78.5,0,0,0,,0,0,8.6,11.2,264.5,1015.3,35.2,3.4,242.7,21.1,8,10,2022-11-05T05:50:11,2022-11-05T17:10:00,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-06,31,22,26.1,34.2,22,27.5,22.9,83.9,0,0,0,,0,0,16.2,10.9,168.8,1015.5,46.9,2.8,238.7,20.5,8,10,2022-11-06T05:50:42,2022-11-06T17:09:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-07,30.2,22,25.8,36.2,22,27.4,23.2,86.7,0,0,0,,0,0,18.4,11.2,173.5,1014.9,56,2.6,237.2,20.4,8,10,2022-11-07T05:51:13,2022-11-07T17:09:08,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-08,30.2,21,25.4,34.2,21,26.6,22.3,84.3,0,0,0,,0,0,16.6,7.6,93.5,1015,40.6,2.5,235.4,20.3,8,10,2022-11-08T05:51:45,2022-11-08T17:08:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-09,30,21,24.9,32.8,21,25.7,21.5,83.6,0,0,0,,0,0,12.6,11.2,4.1,1015,26.4,2.6,235.9,20.4,8,10,2022-11-09T05:52:17,2022-11-09T17:08:21,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-10,31,20,24.8,32.5,20,25.4,20.4,79.3,0,0,0,,0,0,15.8,14.8,7,1015.1,30.6,3.1,234.8,20.4,8,10,2022-11-10T05:52:50,2022-11-10T17:07:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-11,30,21.2,24.9,31.7,21.2,25.5,20.2,76.9,0,0,0,,0,0,15.5,13,9.5,1015,57.7,4.1,228.2,19.8,8,10,2022-11-11T05:53:23,2022-11-11T17:07:39,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,42970099999,VEBS,remote,42971099999"
Odisha,2022-11-12,30,19,24.3,31.9,19,24.7,19.6,78,0,0,0,,0,0,15.5,9.4,7.4,1014.9,28.9,3.6,233.1,20.2,8,10,2022-11-12T05:53:57,2022-11-12T17:07:20,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43053099999,42970099999,VEBS,remote,42971099999"
Odisha,2022-11-13,30,19,23.6,29.4,19,23.6,17.9,73.8,0,0,0,,0,0,12.2,10.8,15.1,1014.7,13.1,4.8,236,20.4,8,10,2022-11-13T05:54:31,2022-11-13T17:07:02,0.62,Clear,Clear conditions throughout the day.,clear-day,"43053099999,42970099999,VEBS,remote,42971099999"
Odisha,2022-11-14,29,18,22.5,29.2,18,22.6,17.1,75.3,0,0,0,,0,0,17.6,11.2,350.4,1015,1.1,4.7,236.4,20.4,8,10,2022-11-14T05:55:06,2022-11-14T17:06:45,0.66,Clear,Clear conditions throughout the day.,clear-day,"43053099999,42970099999,VEBS,remote,42971099999"
Odisha,2022-11-15,29.2,16.7,22.3,28.8,16.7,22.3,16.2,72,0,0,0,,0,0,15.8,14.8,341.5,1014.4,0.2,5,237.5,20.4,8,10,2022-11-15T05:55:41,2022-11-15T17:06:30,0.7,Clear,Clear conditions throughout the day.,clear-day,"43053099999,42970099999,VEBS,remote,42971099999"
Odisha,2022-11-16,29,17,22.3,29.1,17,22.4,17.3,77.1,0,0,0,,0,0,14.8,13,12.4,1013,11.4,3.2,231.9,20.3,8,10,2022-11-16T05:56:16,2022-11-16T17:06:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-17,30,17,22.9,29.9,17,22.8,17.3,75.1,0,0,0,,0,0,15.5,13,5.6,1012.8,11.5,3.3,228.1,19.8,8,10,2022-11-17T05:56:52,2022-11-17T17:06:03,0.8,Clear,Clear conditions throughout the day.,clear-day,"43053099999,42970099999,VEBS,42971099999"
Odisha,2022-11-18,29,18,22.9,28.8,18,22.9,17.6,74.4,0,0,0,,0,0,24.1,18.4,15.4,1013.9,40.6,3.5,212.6,18.3,8,10,2022-11-18T05:57:28,2022-11-18T17:05:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43053099999,VEBS,42971099999"
Odisha,2022-11-19,28,18,22.6,27.3,18,22.5,14.3,63.2,0,0,0,,0,0,20.9,22.3,352.9,1014.1,36.5,3.6,231.1,19.9,8,10,2022-11-19T05:58:04,2022-11-19T17:05:41,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VEBS
Odisha,2022-11-20,28,17.4,22.8,28,17.4,22.9,16.2,68.1,0,0,0,,0,0,15.8,16.6,355.5,1012.5,52.2,3.9,212.6,18.4,8,10,2022-11-20T05:58:41,2022-11-20T17:05:33,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VEBS,remote"
Kerala,2022-10-21,28.7,24,26.3,33,24,27.9,23.8,86.3,22.722,100,20.83,rain,0,0,19.4,14.8,294.2,1012,87.4,4.1,140.3,12.3,6,10,2022-10-21T06:09:51,2022-10-21T18:03:45,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-22,29.7,24.2,27.1,35.6,24.2,29.8,24.4,85.6,0.957,100,8.33,rain,0,0,5.8,13,301.9,1012,65.6,4.5,256.5,22.2,9,30,2022-10-22T06:09:55,2022-10-22T18:03:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-23,30.6,25.2,27.8,36.9,25.2,31.1,24.2,81.3,4.242,100,12.5,rain,0,0,13.7,11.2,275.3,1011.7,70,4.3,215,18.5,7,30,2022-10-23T06:09:59,2022-10-23T18:03:01,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-24,30,24.5,27.2,35.1,24.5,30,24.1,83.3,17.474,100,8.33,rain,0,0,16.6,11.2,285.5,1010.6,68.7,4.5,276.5,23.6,9,30,2022-10-24T06:10:03,2022-10-24T18:02:40,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-25,31,24.3,28.1,37.3,24.3,31.4,24,79.1,0,0,0,,0,0,23.8,14.8,294.5,1010.6,39.7,4.3,280.4,24.1,10,30,2022-10-25T06:10:09,2022-10-25T18:02:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-26,31.2,25,28.4,36.6,25,31.7,24,77.7,0,0,0,,0,0,18.7,22.3,291.9,1010.9,32.5,4.4,275.4,23.7,9,10,2022-10-26T06:10:15,2022-10-26T18:02:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-27,31,25.6,28.2,37.4,25.6,31.8,24.1,78.8,0,0,0,rain,0,0,9.7,11.2,234,1010.6,46.8,4.3,254.7,21.9,9,10,2022-10-27T06:10:21,2022-10-27T18:01:42,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-28,31.5,24.7,28.4,39.6,24.7,31.8,23.8,77,0,0,0,,0,0,12.2,11.2,282.3,1009.4,35.6,4.5,281.9,24.3,10,10,2022-10-28T06:10:28,2022-10-28T18:01:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-29,31,24.4,28,37.1,24.4,31.2,23.8,78.3,10.252,100,16.67,rain,0,0,13.7,11.2,318.4,1009.1,63.3,4.2,278.2,23.9,10,10,2022-10-29T06:10:36,2022-10-29T18:01:08,0.1,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-30,30.1,26,27.7,36.2,26,31.1,24.2,81.1,0.73,100,12.5,rain,0,0,9.7,13,293.2,1009.8,66.9,4.1,243.2,21,9,10,2022-10-30T06:10:45,2022-10-30T18:00:52,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-10-31,31,24.4,27.6,36.8,24.4,30.5,23.9,81,13.608,100,12.5,rain,0,0,12.2,13,274.8,1009.3,69.8,3.7,214.9,18.5,7,30,2022-10-31T06:10:54,2022-10-31T18:00:37,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-01,30.2,24.2,27.3,36.3,24.2,29.8,23.6,81,10.265,100,12.5,rain,0,0,16.6,11.2,297.8,1010.6,72.7,4.6,113,9.7,5,10,2022-11-01T06:11:04,2022-11-01T18:00:23,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-02,31,25,27.9,36.5,25,31.1,23.8,78.7,0.089,100,12.5,rain,0,0,12.2,16.6,314.9,1009.8,73.8,4,232.7,19.8,9,30,2022-11-02T06:11:14,2022-11-02T18:00:09,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-03,31,25,27.8,36.8,25,30.8,24.3,81.6,1.461,100,8.33,rain,0,0,8.6,9.4,281.2,1009.3,79.6,4.1,240.5,20.7,9,10,2022-11-03T06:11:26,2022-11-03T17:59:57,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-04,31,24.6,27.4,36.5,24.6,29.8,24.1,83.1,15.883,100,12.5,rain,0,0,10.8,14.8,107.4,1010.4,69.1,4,231.7,19.9,8,30,2022-11-04T06:11:38,2022-11-04T17:59:46,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-05,29,24.5,26.8,34.2,24.5,28.7,24.1,85.7,5.432,100,12.5,rain,0,0,14.8,9.4,289.2,1012,88,4,180.7,15.5,7,30,2022-11-05T06:11:51,2022-11-05T17:59:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-06,31,24,27.1,36.5,24,29.2,23.6,81.7,25.717,100,12.5,rain,0,0,10.1,13,268.1,1012.3,60.3,4.4,246.4,21.2,9,10,2022-11-06T06:12:04,2022-11-06T17:59:26,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-07,31.2,24,27.4,36.8,24,29.5,23.3,79.5,15.329,100,4.17,rain,0,0,16.2,11.2,290.7,1011.7,52.3,5,248.4,21.5,9,10,2022-11-07T06:12:18,2022-11-07T17:59:18,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Kerala,2022-11-08,30,24.2,27,35.1,24.2,29.2,24.1,84.3,6.569,100,20.83,rain,0,0,9.4,11.2,332,1010.9,89.9,3.9,204.9,17.8,8,30,2022-11-08T06:12:33,2022-11-08T17:59:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-09,31,24.3,27.6,37.7,24.3,30.7,24,81.3,0.013,100,12.5,rain,0,0,11.5,9.4,252.8,1010.3,62.1,4.8,234,20.2,9,30,2022-11-09T06:12:49,2022-11-09T17:59:04,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-10,31.2,24.9,28.2,36.5,24.9,31.5,24,78.3,0,0,0,rain,0,0,12.6,11.2,256.6,1010,50,4.7,252.4,21.7,9,10,2022-11-10T06:13:05,2022-11-10T17:58:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-11,30,25,27.3,35.1,25,30,23.9,82.1,0.227,100,4.17,rain,0,0,14.8,11.2,337.2,1009.7,65.4,4,155.5,13.5,7,10,2022-11-11T06:13:22,2022-11-11T17:58:55,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-12,30.7,24.9,27.8,36.1,24.9,30.5,23.9,80.2,0,0,0,rain,0,0,14.4,14.8,300.3,1009.9,76.4,4.4,253.2,21.9,9,10,2022-11-12T06:13:40,2022-11-12T17:58:51,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-13,31.5,24.9,28,37.1,24.9,31.3,24.2,80.5,0,0,0,rain,0,0,17.3,14.8,120.7,1009.8,65,4.3,244.8,21.1,9,30,2022-11-13T06:13:58,2022-11-13T17:58:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-14,28,24.3,26.6,31.9,24.3,28.4,24,86.2,31.701,100,16.67,rain,0,0,9.7,11.2,336.5,1011.3,90.7,3.5,132.3,11.3,8,30,2022-11-14T06:14:17,2022-11-14T17:58:48,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-15,30,24.3,26.9,35.1,24.3,29.3,23.8,83.7,5.619,100,12.5,rain,0,0,13.7,11.2,282.5,1012,72.6,4.7,206.1,17.8,8,10,2022-11-15T06:14:37,2022-11-15T17:58:48,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-16,30,24.4,27.2,35.1,24.4,29.4,23.8,82.2,2.516,100,12.5,rain,0,0,6.8,9.4,299.8,1010.9,60.2,4.3,176.7,15.5,8,30,2022-11-16T06:14:57,2022-11-16T17:58:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-17,30.5,24.3,27.6,35.7,24.3,30.6,23.7,79.7,0.629,100,8.33,rain,0,0,7.9,9.4,116.1,1010.2,62.6,4.4,245.1,21.2,8,30,2022-11-17T06:15:18,2022-11-17T17:58:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOTV,43371099999,43377099999,43354099999,43372099999"
Kerala,2022-11-18,31,24,27.2,36.4,24,29.5,23.6,81.2,7.1,100,58.33,rain,0,0,8.6,11.2,0.3,1010,68.1,4.1,224,19.4,9,30,2022-11-18T06:15:40,2022-11-18T17:58:53,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43372099999"
Kerala,2022-11-19,30,25,27.5,35,25,30,23.3,78.2,0.4,100,16.67,rain,0,0,10.4,9.4,268.2,1009.8,41.7,4.3,258.2,22.3,9,10,2022-11-19T06:16:02,2022-11-19T17:58:57,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,VOTV
Kerala,2022-11-20,31,25,27.8,36.4,25,30.2,23.2,76.6,1.1,100,33.33,rain,0,0,15.1,10.4,297.5,1009,50.1,4.1,212.3,18.3,7,10,2022-11-20T06:16:25,2022-11-20T17:59:02,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,VOTV
